ID Comentario,Nome do usuário,Mensagem,Ándre,Vinícius
1009026819197921_244310849351264,Michael Nascimento,Contra os golpistas e os fascistas... Dá-lhe Bolsonaro!,,
1009026819197921_247046162389070,Leandro Neves,Bolsonaro! Único honesto desta bagaça,,
1009026819197921_287981108283487,Mateus Parizotto,E se reclamarem muito Bolsonaro vira imperador,,
1009026819197921_1893918197511939,Zelia Ottoni,Logico evidente o Nosso futuro Presidente De 2018 Jair Bolsonaro! Deus eh fiel!,,
1009026819197921_1745758605739082,Claudio Gomes,Bolsonaro extremista descontrolado não!,,
1009026819197921_1356993927654460,Aurilene Destro,"Bolsonaro meu voto é teu.
#Bolsonaropresidente2018😍👏👏👏👏👏👏👏👏",,
1009026819197921_1596537843695699,Andréa Teixeira,"Só vejo o nome de Bolsonaro, pq ele n está em primeiro lugar???",,
1009026819197921_256337868111882,Mariza Guerra,"Bolsonaro sem dúvidas,o único HONESTO
 e ÍNTEGRO",,
1009026819197921_226722971064914,Cleber Rodrigo Lima,Veremos o maior mimimi do planeta se o BOLSONARO entrar e começarmos com o ''fora temer'',,
1009026819197921_1304997479594359,Douglas Fagundes,Mais que o dobro de votos dele Bolsonaro,,
1009026819197921_1051765371596822,Misleine Souza,Bolsonaro na veiaa. #somostodosbolsonaro,,
1009026819197921_247082869052066,Pedro Baraldi,#BolsonaroPresidente,,
1009026819197921_893460290793654,Allan Plais,#somostodosbolsonaro,,
1009026819197921_224538464682699,Saymon Santana de Carvalho,#BolsonaroPresidente da câmara e do Brasil!,,
1009026819197921_224543154682230,Leonardo Almeida,"Tirando o Bolsonaro, o resto eu nem sabia que existia",,
1009026819197921_261132180990649,Leandro Barbosa,Bolsonaro pra botar bandido no lugar certo!,,
1009026819197921_1720392647986376,Francisco Xavier,Bolsonaro a última e única esperança do Brasil!!!,,
1009026819197921_1325193327541433,Mateus Parizotto,Estou fazendo campanha de graça para Bolsonaro,,
1009026819197921_1196730990375701,Douglas Fagundes,"Fim da corrupção, Jair Bolsonaro é a solução",,
1009026819197921_261153397655194,Vangue Docolas,"Destes, eu votaria no Bolsonaro",,
1009026819197921_1853524328260309,Filipe Barcellos,Mulher que apóia Bolsonaro = Pra casar,,
1009026819197921_1291640900898198,Brendo Almeida,"Soldado que tem medo de ir a guerra, é um covarde.
#Bolsonaro2018",,
1009026819197921_1888305448094817,Filomena Diz,"Bolsonaro, lógico ! ✌️😃👏🏼👏🏼👏🏼",,
1009026819197921_260525674368527,Ernandes Marques Martins,O mito vence todos esses ai.Parabens bolsonaro,,
1009026819197921_224393127968920,Bruno Rodrigues Barbosa,Pt colocando os votos e o Jair Bolsonaro ganhando? Certeza que vão apagar esse post ! 😂,,
1009026819197921_244289699353379,Andreia Gonçalves Dos Santos,"Bolsonaro Homofóbico, fascista, racista",,
1009026819197921_261115224325678,Alex Brito,Bolsonaro... Assim ele já vai se acostumando com a cadeira de Presidente qdo assumir eventualmente,,
1009026819197921_233789050364113,Douglas Fagundes,Bolsonaro o orgulho do Rio de Janeiro!!!,,
1009026819197921_205704733231087,Rafaela Martins,"Bolsonaro só ganha na internet com os bolsonetes, na urna é lanterninha",,
1009026819197921_260546814366413,Sandro Rocha,"BOLSONARO, BOLSOMITO",,
1009026819197921_1392868284119770,Elizabete Souza,Bolsonaro faço campanha de graça,,
1009026819197921_244290596019956,Gabriel Corleone,"Jair Messias Bolsonaro NAO PODE TER APOIO LA DENTRO, MAS DO POVO TEM",,
1009026819197921_1797269240490628,Claudio De Luca,"Não existe outro, Bolsonaro na cabeça.",,
1009026819197921_750306251815134,Ezequiel Müller da Silva,1 2 3 4 5000 queremos Bolsonaro presidente do Brasil!!!!,,
1009026819197921_1360788733984543,John Vertelo,Por políticas visando organização dá natalidade .. Bolsonaro,,
1009026819197921_1291578324237789,Eder Andrew,Aqui vai dar Bolsonaro.,,
1009026819197921_569322393262871,Douglas Fagundes,Rio de Janeiro tá com Bolsonaro presidente,,
1009026819197921_210771019392555,Felipe Navarro,Tá vergonhosa essa enquete nessa página hahahaha ... #bolsonaro2018,,
1009026819197921_1811964469042251,Adailton Júnior,Na página do PT só da Bolsonaro haha!,,
1009026819197921_458407837616370,Marcio Dias,Bolsonaro apavorou,,
1009026819197921_226716774398867,Babi Delgado,Pra cima deles meu presidente!!! Bolsonaro 2018!,,
1009026819197921_1325195877541178,Eudes Nogueira,Bolsonaro Presidente 2018,,
1009026819197921_1407081976003406,Darlene Sanches,Bolsonaro até para presidente da associação do meu bairro!!!! :),,
1009026819197921_1865947400319657,Elizabete Souza,Bolsonaro presidente,,
1009026819197921_1368058536548413,Elizabete Souza,Bolsonaro único ficha limpa,,
1009026819197921_1578149728865847,Wanderson Pereira,Meu presidente 2018 #Bolsonaro,,
1009026819197921_256339774778358,Rogério Turra Brasil,Bolsonaro sempre !!!!,,
1009026819197921_417400665268491,Matheus Oliveira,#Bolsonaro2018 #CDG,,
1009026819197921_1873838529519362,Lucillo Bueno,"É Bolsonaro 2018, nosso futuro presidente!!!!",,
1009026819197921_1209963409088078,Ewerson Luiz,Camera nao depende da vontade do povo mas se fosse Bolsonaro,,
1009026819197921_1355419241176123,Miguel Monteiro,"Em 2018 não seja apenas um otário, vote Bolsonaro",,
1009026819197921_775632485920848,Eric Guedes,olha cara de ladrao dos cara olha a cara de pessoa de bem do BOLSONARO,,
1009026819197921_1628937177415516,Eliane de la Vega,Jair Bolsonaro claro!...,,
1009026819197921_1047439422068989,Antonio Mercês,bolsonaro é honesto e trabalhador,,
1009026819197921_1389390831111964,Rafaela Martins,Bolsonaro na lista da Odebrecht tem sim!!!,,
1009026819197921_1873825229520692,Douglas Fagundes,Bolsonaro ficha limpa,,
1009026819197921_1538549166159917,Douglas Fagundes,Comungas Safados é Bolsonaro!!!!!!,,
1009026819197921_1291558947573060,Leonardo Almeida,Bolsonaro corrupto? Hahahahahahhahaahgjsjdkswkdnaknsnsns,,
1009026819197921_256364454775890,Antonio Santos,Bolsonaro é claro.,,
1009026819197921_284836821932405,Felipe Teixeira,Bolsonaro presidente,,
1009026819197921_1836745543247696,Rogerio Nepomuceno,"Todos querem Bolsonaro, agora essa enquete mentirosa",,
1009026819197921_1222909214472525,Marsal Alexandre,"O único menos corrupto, bolsonaro",,
1009026819197921_244316576017358,Pedro Lima,"Melhor JAIR se acostumando, vai ter BOLSONARO 2018",,
1009026819197921_1266497073435833,Antonio Mercês,o povo quer bolsonaro presidente,,
1009026819197921_1888330881425607,Júnior Feitosa,Bolsonaro Presidente em todo lugar!,,
1009026819197921_203211566819649,Saré Saré Saré,Vox populi vox dei #bolsonaro2018,,
1009026819197921_247061865720833,Ananias Nascimento,Agora vamos fazer valer o grito de independência bolsonaro 2018,,
1009026819197921_1266533716765502,John Vertelo,Pela redução dá maioridade penal.. Bolsonaro,,
1009026819197921_144805712693446,Lucillo Bueno,PL 3722 neles Bolsonaro!!!! Hahaha,,
1009026819197921_256334751445527,Jonatas Bene,#bolsonaro!!!...😎😎😎😎,,
1009026819197921_205718243229736,Pablo Siilva,"Bolsonaro maior que todos, pode chorar",,
1009026819197921_1305114766249297,Cosme Avila,Quem deveria ser presidente da câmara é Jair Bolsonaro para por ordem nessa zona,,
1009026819197921_1748841835141249,Vanuza Serapio,Mas é claro que é Bolsonaro!! E um dia ainda vai ser nosso Presidente. Quero ver esse País entrar nos echos.,,
1009026819197921_1368059369881663,Davi Bertges,Erundina pra presidir a Câmara e Bolsonaro pra presidir o zoológico.,,
1009026819197921_224401691301397,Kleber Josiane,Bolsonaro é claro,,
1009026819197921_775632702587493,Evandro Alves,"Laura Ferreira chola mais, vai ter Bolsonaro sim",,
1009026819197921_733275526824954,Vinny Loureiro,"Bolsonaro, sem sombra de dúvidas.",,
1009026819197921_191557684656517,Meire Lopes,Bolsonaro é de longe o mais confiável.,,
1009026819197921_1853140018278594,Wilber Archangelo,Bolsonaro sempre.,,
1009026819197921_1874198826182652,Bruno Esteves de Barcellos,PTRALHAAAAAA! AQUI É BOLSONAROOOOO,,
1009026819197921_1305031019591005,Renan Mieli,"BOLSONARO N VAI PRESIDIR A CÂMARA, E SIM O BRASIL",,
1009026819197921_224566658013213,Leonardo Alves Batista,Bolsonaro sempre na frente! CHUPA PT!,,
1009026819197921_1888305111428184,Douglas Fagundes,Já foi hahaha hahaha Bolsonaro,,
1009026819197921_1304967159597391,Ernandes Marques Martins,Bolsonaro e a esperanca dos Brasileiros,,
1009026819197921_288009984947266,Ricardo Martins Vitro,Bolsonaro claro !,,
1009026819197921_403847866624053,Lucas Martins,Todos com a Hashtag #Bolsonaro2018,,
1009026819197921_1356941450993041,João Gobbato,Bolsonaro Presidente.,,
1009026819197921_288032071611724,Delandis Lima Marcelino,Bolsonaro #BolsoMito,,
1009026819197921_244288609353488,Tharlley Capixaba,Bolsonaro ganha ate na pagina PTralhas,,
1009026819197921_226817281115475,Eric Medeiros,Bolsonaro agora é em 2018,,
1009026819197921_1196747343707399,Gui Zurlo Oliveira,Eles até que tentam mas nunca serão a maioria! Bolsonaro 2018,,
1009026819197921_805119026295551,Piraika Duq,EU faço camvanha de graça pro bolsonaro,,
1009026819197921_1210000882417664,Arthur Henrique,Bolsonaro para por ordem no puteiro,,
1009026819197921_311773449220959,Marcelo de Oliveira,"Melhor Jair se acostumando,, Bolsonaro nosso presidente!!!",,
1009026819197921_225381474590636,Teodoro Ferreira,Bolsonaro ser presidente da câmara? Mas é NUNCA,,
1009026819197921_614577335392010,Felipe Lôpo,Bolsonaro como smp ganhando de lavada,,
1009026819197921_1893919110845181,Ernandes Marques Martins,Essa e do Bolsonaro.Isso porq ele e onesto,,
1009026819197921_210821482720842,J Flávio Alves,#Bolsonaro2017 e #2018,,
1009026819197921_256339451445057,Douglas Fagundes,Bolsonaro hahahaha,,
1009026819197921_1209936122424140,Cauê Stähelin da Costa,"Bolsonaro, óbvio.",,
1009026819197921_673895976145617,Charles Almeida,"Onde chegar vai ser presidente pronto!
BOLSONARO...!",,
1009026819197921_1931993443689167,Luis Guerra,Bolsonaro o exterminador de acéfalos! E não tem mimimi,,
1009026819197921_1873830922853456,Bruno Esteves de Barcellos,JAIR MESSIAS BOLSONARO,,
1009026819197921_1590914877604235,Reinaldo de Olivera,Chuva de Grrrr hahahahaha! Bolsonaro 2018,,
1009026819197921_233788263697525,Marcos Freire,Pesquise Bolsonaro em sites imparciais. Não em site financiado pelo PT,,
1009026819197921_224543571348855,Douglas Fagundes,"Bolsonaro claro, o resto é resto.",,
1009026819197921_1874164532852748,Douglas Fagundes,Rio de Janeiro tá com Bolsonaro,,
1009026819197921_1811962412375790,Rafael Santos,MITO MITO MITO BOLSONARO,,
1009026819197921_1392879584118640,Mário Neto,Bolsonaro presidente do BRASIL,,
1009026819197921_900681353407296,Jaedson Costa,Bolsonaro para presidiário já!!,,
1009026819197921_1720352854657022,Alex Fiamoncini,Bolsonaro 10 mil.... Só pra esquentar...,,
1009026819197921_569319529929824,Mi Campainha,Bolsonaro bolsonaro jair jair jair 👏🏻👏🏻👏🏻👏🏻👏🏻,,
1009026819197921_260520994368995,Maria Dionisio Fortunato,Quem é esse tal Bolsonaro o nome já diz tudo acorda povo,,
1009026819197921_1210062292411523,Talisson Simas,Jair Messias Bolsonaro,,
1009026819197921_1266478290104378,Charlys Artur,Bolsonaro presidente 2018,,
1009026819197921_1291569050905383,Tiago Pimentel,"O Espírito Santo é Bolsonaro, nosso capitão Bolsonaro avante",,
1009026819197921_244295159352833,Antônio Luis,BOLSONARO VAI GANHAR POR WO HAHAHAHAHA CHUPA ESQUERDISTAS,,
1009026819197921_244306262685056,Clarice Veloso Lage,"QUASE EM 10MIL BOLSONARO , precisamos resgatar os valores familiares.",,
1009026819197921_244287542686928,Douglas Fagundes,Vamos passar Bolsonaro huhuh,,
1009026819197921_1304979046262869,Andreia Gonçalves Dos Santos,Até a cara desse mostro é de louco. Bolsonaro lixo,,
1009026819197921_1305043366256437,Lucillo Bueno,Bolsonaro!!!!😂😂😂😂,,
1009026819197921_1853546538258088,Diego Miranda,Bolsonaro tem que por ordem nesse circo.,,
1009026819197921_1893841497514546,Alan Branciforte,Bolsonaro botando 3 pra 1 em TODOS juntos.,,
1009026819197921_604356846438494,Johnny Lima,BOLSONARO AGORA E BOLSONARO 2018,,
1009026819197921_1389454347772279,Rodrigo DoCarmo Vieira,Não tem outro candidato a não ser o #BolsonaroPresidente2018,,
1009026819197921_205693749898852,Mateus Parizotto,Rio Grande do Sul é Bolsonaro,,
1009026819197921_1047389812073950,Douglas Fagundes,Rio de Janeiro Bolsonaro,,
1009026819197921_1745744595740483,Douglas Fagundes,Acabou o roubo Bolsonaro chegou!!!,,
1009026819197921_1893918127511946,Douglas Fagundes,Bolsonaro presidente 2018,,
1009026819197921_733264896826017,Ernandes Marques Martins,Aqui em casa todos sao Bolsonaro ele e onesto,,
1009026819197921_1853158291610100,Fabio Xuh,Bolsonaro Presidente!,,
1009026819197921_1893925034177922,Victor Silva,Bolsonaro tem o dobro de.votos da segunda colocada.,,
1009026819197921_1461498010540461,Nilson Branco Teixeira,"Esses calhordas não querem alguém sério como o Bolsonaro para presidir a câmera, porque são corruptos!!!",,
1009026819197921_1291612224234399,Sam Guedes,Bolsonaro presidente das galáxias,,
1009026819197921_1196736573708476,Damiana Ferreira,#BolsonaroPresidente,,
1009026819197921_640906469444530,Jorge Pereira,#SomosTodosBolsonaro,,
1009026819197921_900682196740545,Florisvaldo Netto,"Bolsonaro , claro né pra colocar ordem naquele lugar",,
1009026819197921_1720399267985714,Alinho Silva,CDG #Bolsonaro_2018,,
1009026819197921_1209933802424372,Douglas Fagundes,Vamos galera Bolsonaro,,
1009026819197921_1849884098568064,Guiomar Mattos,"Bolsonaro, sem duvida!",,
1009026819197921_1305000736260700,Daniel Jock,Certeza no Bolsonaro,,
1009026819197921_577869592410730,André Gordon,Jair Bolsonaro!!!,,
1009026819197921_1888315808093781,Estevão Rangel,Bolsonaro é Claro!,,
1009026819197921_244287706020245,Leandro Santana Souza,Vamos galera Bolsonaro passou,,
1009026819197921_1874189796183555,Lucas José,Bolsonaro pra botar moral nesse cabaré,,
1009026819197921_1578164158864404,Leandro Gomes,2018 só vai dar Jair Bolsonaro,,
1009026819197921_1196719540376846,Gleidson Alves,"Bolsonaro hoje, bolsonaro amanhã, bolsonaro sempre",,
1009026819197921_1811992989039399,Piraika Duq,Segundo Bolsonaro entrou aqui em casa toma bala. BOLSONARO 2018,,
1009026819197921_288038841611047,Júlio Chaim,"#Bolsonaro2018
Chora ptralhada!! Huahuahua",,
1009026819197921_1305105622916878,Douglas Cons Dos Santos,Bolsonaro com certesa pra acabar com a farra dessa esquerda!,,
1009026819197921_733341150151725,Piraika Duq,bolsonaro eu trabalho 0800,,
1009026819197921_144780416029309,Bruno Esteves de Barcellos,BOLSONARO PRESIDENTE!,,
1009026819197921_1863501977265832,Javã Vidal,Bolsonaro bolsonaro bolsonaro bolsonaro bolsonaro 2018,,
1009026819197921_1047390455407219,Michelle Caroline,Bolsonarooo a petralhada piraaaa,,
1009026819197921_1325277564199676,Andréa Teixeira,"Sem dúvidas, Jair Bolsonaro",,
1009026819197921_1893960834174342,Ananias Nascimento,Só Quem vai acabar com os roubos é bolsonaro 2018,,
1009026819197921_1745806309067645,Piraika Duq,BOLSONARO ENGRAVIDA MINHA IRMA,,
1009026819197921_260524467701981,Rodrigo Martins,"Bolsonaro, estamos com você pra derrotar a quadrilha do PT",,
1009026819197921_569319623263148,Ernandes Marques Martins,Vai q e sua bolsonaro,,
1009026819197921_261103140993553,Ernandes Marques Martins,bolsonaro tem carater,,
1009026819197921_168323116990985,Rafael Salgado,"bolsonaro ontem,bolsonaro hoje, bolsonaro amanha,bolsonaro sempre",,
1009026819197921_287979344950330,Igor Henrique,"Campanha de graça, bolsonaro rj",,
1009026819197921_1874228419513026,John Vertelo,Pelo fim dá lei do desarmamento .. Bolsonaro,,
1009026819197921_1266457540106453,Ernandes Marques Martins,vamos la jente e 5.000 para bolsonaro,,
1009026819197921_1596440600372090,Thiago Calacio Goulart,Viva aquem não apareceu em delações até hoje!! BOLSONARO!,,
1009026819197921_427352130930116,Carlos Alvim,Bolsonaro claro !!!!,,
1009026819197921_1767196380268406,Piraika Duq,BOLSONARO EU TRABALHO 0800,,
1009026819197921_1196719647043502,Ernandes Marques Martins,N tem p ninguem.Bolsonaro ganha em todas,,
1009026819197921_1767165526938158,Ananias Nascimento,0 Brasil só vai ser erguer com bolsonaro 2018,,
1009026819197921_1893979540839138,Piraika Duq,BOLSONARO EU TRABALHO DE GRAÇA,,
1009026819197921_256339278111741,Junior Queiroz,Ustra vive #bolsonaro2018,,
1009026819197921_205695469898680,Miriam Tojo,BOLSONARO PRESIDENTE,,
1009026819197921_1246831238727191,Thiago Virginio,"Esquerdopatas lixos,Bolsonaro 2018",,
1009026819197921_1811962982375733,Gustavo Igor,Pernambuco com Bolsonaro 💪,,
1009026819197921_750263045152788,Vitória Rezende,Mitooooo Bolsonaroo,,
1009026819197921_614557698727307,Gabriel Olinto,JAIR MESSIAS BOLSONARO,,
1009026819197921_1356917317662121,Augusto,Esse bolsonaro é muito parecido com o presidente do Brasil em 2018,,
1009026819197921_224547978015081,Cleiton Esteves,"chola mais, bolsonaro 2018",,
1009026819197921_1874164419519426,Ernandes Marques Martins,Bolsonaro goias esta com vc,,
1009026819197921_247075062386180,Gabriel Olinto,#SOMOSTODOSBOLSONARO,,
1009026819197921_1931981730357005,Tiago Pimentel,"Chupa socialistas de iPhone, Bolsonaro mito 2018",,
1009026819197921_458394497617704,Marcelo Fontes Contaefer,Gostei dessa página! Vou assinar... #bolsonaro2018,,
1009026819197921_1632402893735491,Breno Araujo,Bolsonaro é presidente em 2018,,
1009026819197921_1811961679042530,Cristina Veiga,Bolsonaro com certeza...,,
1009026819197921_1632403123735468,Mateus Parizotto,Bolsonaro vira essa enquete fácil.,,
1009026819197921_205737333227827,Marileila Moura Ferraz,"Só tem esse que confio, Bolsonaro.",,
1009026819197921_569322749929502,Christiano Fadel Soriano,Só 3000 likes na frente 😡 #BOLSONARO2018,,
1009026819197921_226102017793668,Murilo Cesar Oliveira,Haahahahaahaa Bolsonaro neles,,
1009026819197921_1047389582073973,Ernandes Marques Martins,Quero 5.000 p bolsonaro,,
1009026819197921_1047387065407558,Anderson Wilk,Já passou bolsonaro,,
1009026819197921_1196748010373999,Matheus Sergio Lubian,"Segura essa opressão petistas 😂
#bolsonaro2018",,
1009026819197921_1836744459914471,Luiz Evandro Neubarth Neubarth,"Deixa a velinha em paz.
Bolsonaro para decidir .",,
1009026819197921_805121852961935,Piraika Duq,BOLSONARO INGRAVIDA MINHA IRMA,,
1009026819197921_247061095720910,Lucas Biggi,Bolsonaro vence até nas enquete dos petistas!,,
1009026819197921_1720436214648686,Iguinho Freitas,Bolsonaro Presidente !,,
1009026819197921_1047387588740839,Samuel Monteiro,BOLSONARO SEM DÚVIDAS.,,
1009026819197921_708318179338176,Gustavo Alper,O Brasil está acordando!!! Bolsonaro,,
1009026819197921_1209984202419332,Arlindo SChumann,Bolsonaro Presidente,,
1009026819197921_1304980199596087,Jane Alves Paris,Bolsonaro Presente dos wc no Brasil.,,
1009026819197921_1047403615405903,Junior Maciel,BOLSONARO 2018 - NÃO TEM PRA NINGUÉM!!!,,
1009026819197921_1845716822353035,Piraika Duq,BOLSONARO E A LENDA,,
1009026819197921_1389505901100457,Piraika Duq,BOLSONARO E O REI,,
1009026819197921_288025541612377,Piraika Duq,TRABALHO DE GRAÇA BOLSONARO,,
1009026819197921_226712964399248,Lisa Tobias,Lógico q BOLSONARO ❤❤❤❤,,
1009026819197921_1325270694200363,John Vertelo,Pelo fim de cotas raciais .. Bolsonaro,,
1009026819197921_750297421816017,Jorge Conde Guimarães,Sem duvida no Bolsonaro!!!,,
1009026819197921_1829039210685450,Eliziel Magalhães,Só não votaria no Bolsonaro 😆,,
1009026819197921_1833371083617548,Rick Piazza,Bolsonaro na veia.,,
1009026819197921_1893922860844806,Henrique Soriano Zappia,Corrupto ??? Bolsonaro corrupto? Huaahuahaaauauau rindo litros aqui,,
1009026819197921_606671496190172,Daysselle Martins,Bolsonaro Presidente do Brasil 2018,,
1009026819197921_606662202857768,Chaedem Nasser Nery,#Bolsonaro2018 👈👍,,
1009026819197921_224413781300188,Weliton Perdomo,Que lavada do @Bolsonaro,,
1009026819197921_261094570994410,Florisvaldo Netto,"Ops é Bolsonaro 😂😂😂
#ChupaPT",,
1009026819197921_244298149352534,Ana Flávia Lopes,"Brasil pra frente, Bolsonaro presidente",,
1009026819197921_1853186454940617,Rafael Mendonca Silva,"#somostodosmoro! 
#Bolsonaro018!",,
1009026819197921_1245697828857935,Gabriel Mota Valgas Locatelli,"#Bolsonaro2018, o Mito",,
1009026819197921_614566745393069,Andrey Gianello,#BolsonaroPresidente,,
1009026819197921_802631006555981,João Renato,Bolsonaro futuro presidente do Brasil.,,
1009026819197921_1860539784159640,Richard Silva,"Mente vazia, oficina do bolsonaro....",,
1009026819197921_733318436820663,Chaves Agnaldo,Bolsonaro com certeza.,,
1009026819197921_261094984327702,Arlindo Marques de Carvalho,Tem petistas votando no Bolsonaro. Será?,,
1009026819197921_261116184325582,Tiago de Oliveira,BolsonaroPresidente2018,,
1009026819197921_233843983692082,Bárbara Crissouper,Bolsonaro vc tem a todos nós 😎😎😎😎,,
1009026819197921_233825747027239,Marcos Mafra,"Bolsonaro, sem dúvidas!",,
1009026819197921_1304965089597598,Ivanio Semenow,Parabens direita em frente Bolsonaro neles,,
1009026819197921_1853544384924970,Felipe Teixeira,Bolsonaroooooooooooooo sempre....,,
1009026819197921_1291594800902808,Alexandre Pedroza,na verdade eu quero jair Bolsonaro como presidente do brasil !!,,
1009026819197921_606662192857769,Filipe Lopes,Bolsonaro Presidente!!!!!,,
1009026819197921_242286859550552,Patricia Teles,Somos todos BOLSONARO ❤,,
1009026819197921_1291585217570433,Lucas José,"Bolsonaro envolvido na Lava jato 
?",,
1009026819197921_1245742022186849,Lucas Mota,Bolsonaro! Ustra vive! Enéas vive!,,
1009026819197921_1357011860986000,Henrique Rosa Altíssimo,Bolsonaro presidente,,
1009026819197921_569369309924846,Matheus Henrique,So da bolsonaro filho,,
1009026819197921_1853140661611863,Tiago Pimentel,"Evangélicos do ES com Bolsonaro, pela Familia",,
1009026819197921_1893947924175633,Pablo Siilva,Bolsonaro na cabeçaaaaaaaaaaa,,
1009026819197921_1315663315160211,Maycon Almeida,Bolsonaro Imperador,,
1009026819197921_224537674682778,Zelia Ottoni,"Bolsonar , Bolsonaro!",,
1009026819197921_1888383298087032,Lucas Mota,Bolsonaro mitooooo,,
1009026819197921_1304978906262883,Dyonatha Alves Barros,Bolsonaro vem ai !,,
1009026819197921_1196737590375041,Fábio Oliveira,#somosTodosBolsonaro,,
1009026819197921_1196720360376764,Edson Edinho Da Fonseca,"Bolsonaro, fora Maia bundão.",,
1009026819197921_1435730673137919,Simone Paes Leme,#SomosTodosBolsonaro,,
1009026819197921_245132492603789,André Moura,PAGINA PTISTA VAI TER QUE SUPORTAR O MITO #BOLSONARO2018,,
1009026819197921_1538592022822298,Ananias Nascimento,Independencia já bolsonaro 2018,,
1009026819197921_394679250885300,Eric V. De Castro,Bolsonaro obviamente,,
1009026819197921_394673690885856,Daniely Magda Lacerda,#somostodosbolsonaro,,
1009026819197921_1047427465403518,Clayton Araujo,"Bolsonaro 2018, é melhor JAIR se acostumando...",,
1009026819197921_205716353229925,Francisco Xavier,Bolsonaro o exército de um homem só,,
1009026819197921_247070545719965,Vitor Reis,"""Tudo fascista"" heueheheueheueheu
#SomosTodosBolsonaro",,
1009026819197921_1853540031592072,Piraika Duq,#campanha0800bolsonaro,,
1009026819197921_362944837425466,Ewerton Amaral,BOLSONARO É ÉTICA,,
1009026819197921_1538553936159440,Rosangela Rezende,Bolsonaro lógico!,,
1009026819197921_1325245754202857,Rennan Carvalho,#Bolsonaro2018 <3,,
1009026819197921_1325189394208493,Priscila Gomes,Bolsonaro Presidente 🙏,,
1009026819197921_1241736649195733,Felipe Malaguez Dutra,Bolsonaro my master,,
1009026819197921_388727461496867,Arthur Henrique Plothow,#Somostodosbolsonaro,,
1009026819197921_244297072685975,Junior Maciel,BOLSONAROOOOOOO!!!,,
1009026819197921_210800402722950,Regis Estacio,Bolsonaro2018!!!!,,
1009026819197921_1767152076939503,Stéfano Ricardo,"só respeitem o mito, Bolsonaro presidente 2018",,
1009026819197921_1590916164270773,Mauro Sergio,Ahhhhhh é Bolsonarooooooooo!!!!!,,
1009026819197921_1853163294942933,Daniely Magda Lacerda,#somostodosbolsonaro,,
1009026819197921_569321386596305,Renata Allan Nascimento,Bolsonaro claro!!!,,
1009026819197921_288029221612009,Anderson Alves,Jair Bolsonaroooooo,,
1009026819197921_1266479806770893,Berna Elias,Com Bolsonaro ainda resta esperança,,
1009026819197921_256364718109197,Felipe Pereira,Bolsonaro o terror da bandidagem!,,
1009026819197921_2214551218769507,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_1861909284048021,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_1811993202372711,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_1266496106769263,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_728286757334819,Marcos Teixeira,BOLSONARO PRESIDENTE!!!!!!,,
1009026819197921_205717716563122,Rosten Pontes Cruyff,#Somostodosbolsonaro,,
1009026819197921_380192649006867,Bruno Rezende,Bolsonaro discursando agora TV Camara,,
1009026819197921_1389380331113014,Elen Gonçalves Brasil,Bolsonaro 👏🏻Bolsonaro 👏🏻Bolsonaro 👏🏻Bolsonaro 👏🏻Bolsonaro 👏🏻Bolsonaro 👏🏻Bolsonaro 👏🏻Bolsonaro 👏🏻,,
1009026819197921_205749653226595,Andre Camilo Pires,Bolsonaroooooo... Presidente da Câmara e depois Presidente da República,,
1009026819197921_1853140208278575,Ana Flávia Lopes,#BolsonaroPresidente,,
1009026819197921_261095477660986,Severino Ramos Araújo,"Jair Bolsonaro é o melhor, mais honesto e preparado!",,
1009026819197921_1873838499519365,Carlos Filho,#GoMito! #Bolsonaro,,
1009026819197921_256334731445529,Ernandes Marques Martins,Bolsonaro em 2018,,
1009026819197921_733264956826011,Beto Brejo,"Já? Foi rápido, Bolsonaro com tudo",,
1009026819197921_247035925723427,Givaldo Rezende,Chupaaa é Bolsonaro.,,
1009026819197921_247078352385851,Allan Rodrigues,Por isso que amo a Internet bolsonaro 2018,,
1009026819197921_1893952797508479,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_1888354801423215,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_686390161542186,André André,#BOLSONARO2018 ✌🏻😎,,
1009026819197921_1305003419593765,Paulo Geovanni,Chama Bolsonaro de corrupto,,
1009026819197921_733287310157109,Mauro Gonçalves Knackfuss,Não têm pra ninguém... É #bolsonaro2018,,
1009026819197921_787177864763518,Igor Carneiro,É melhor Jair se acostumando! #Bolsonaro2018,,
1009026819197921_1578128982201255,Iselda Vargas,Quando vão se convencer que o POVO quer BOLSONARO?? 😄,,
1009026819197921_1590864487609274,Rogerio Nakachima,Jair se Acostumando Bolsonaro.,,
1009026819197921_1598883743459111,Bruno Nunes,Bolsonaro é claro,,
1009026819197921_1590845577611165,Rafaela Martins,Bolsonaro é CORRUPTO,,
1009026819197921_1266503816768492,Sylvio Cardoso Neto,Bolsonaro Presidente,,
1009026819197921_1245722232188828,Shérman Silveira,#somostodosbolsonaro,,
1009026819197921_1931974940357684,Andreia Gonçalves Dos Santos,Bolsonaro fascista,,
1009026819197921_1196720450376755,Thays Damassio,#Bolsonaro2018 o capitao e nosso,,
